新聞,#genre#
國家地理,https://z88.ubtvfans.com/live/rx1/302/5c562b6b602c232f4ef70bd948dc2f7f/index.m3u8
探索頻道,https://z88.ubtvfans.com/live/rx1/2817/3c1ec0ba462c6dd57356127d915de800/index.m3u8
動物星球,https://z88.ubtvfans.com/live/rx1/367/ec2a5cc942ff9cd56dfea2aa478c5f35/index.m3u8
民視旅遊,https://z88.ubtvfans.com/live/rx2/78/b74e51bdd2f933ad4272e33628754a67/index.m3u8
探索亞洲,https://z88.ubtvfans.com/live/rx1/306/a17e3a975f7614f8cc365f8591ca87a0/index.m3u8
探索科學,https://z88.ubtvfans.com/live/rx1/343/1c96e35ab1e56f9d6c5ba0a2ff98e47e/index.m3u8
DMAX,https://z88.ubtvfans.com/live/rx1/1038/55dfbe9cfe3273fdec5554cb3430eee1/index.m3u8
視納華仁紀實,https://z88.ubtvfans.com/live/rx1/91/fbf3ac800330583a2479794ad81148c5/index.m3u8
美食星球,https://z88.ubtvfans.com/live/rx1/1360/3516d0b785f10f703c84fd65065affd2/index.m3u8
EYE旅遊,https://z88.ubtvfans.com/live/rx1/1494/12d6a963435f08d46af4b54fac42dea9/index.m3u8
MOMO,https://z88.ubtvfans.com/live/rx1/2767/721a2c596d029fba059085f169da4f2c/index.m3u8
東森幼幼,https://z88.ubtvfans.com/live/rx1/2771/f80a3de4ce304ed26c613af4bd3a171e/index.m3u8
CN卡通,https://z88.ubtvfans.com/live/rx1/107/ae0e370ee1bae0bb609295802c3b5214/index.m3u8
靖洋卡通,https://z88.ubtvfans.com/live/rx1/348/f46f118edd38e34cf5f65affac4835dd/index.m3u8
靖天卡通,https://z88.ubtvfans.com/live/rx1/344/f577021ae68af926ae8d3a80049e4541/index.m3u8
翡翠臺,https://z88.ubtvfans.com/live/rx1/390/207eb167765508c920915d1ce02433f0/index.m3u8
凰鳳香港,https://z88.ubtvfans.com/live/rx1/358/efd02792da62ca36ce0cace8399dc10f/index.m3u8
凰鳳衛視,https://z88.ubtvfans.com/live/rx1/2812/1ab4a96e4b23851cc791d361effb015a/index.m3u8
鳳凰資訊,https://z88.ubtvfans.com/live/rx1/2811/33a7203bc62f06ac6919c464a7749544/index.m3u8
星空衛視,https://z88.ubtvfans.com/live/rx1/56/58a02d1ccbf9a135d9f58c4ad3ce6e04/index.m3u8
鳳凰電影,https://z88.ubtvfans.com/live/rx1/2814/8eecf538c9b2cfe2100b15b04bfabfc0/index.m3u8
緯來體育,https://z88.ubtvfans.com/live/rx1/118/a5ddb96abf168c4e2c1385f0b632711e/index.m3u8
安博臺灣,#genre#
民視,P2p://generationnexxxt.com:19806/7b046996e7d5417eb4a619194072bbc0
臺視,P2p://generationnexxxt.com:19806/9868c18e3c0940cd8aa003d9ae54f862
大愛,P2p://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
中視,P2p://generationnexxxt.com:19806/27826c4ed7234c0d8759bc7fe6786a18
霹靂臺灣臺,P2p://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
華視,P2p://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
公視,P2p://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
好訊息,P2p://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
原住民電視臺,P2p://generationnexxxt.com:19806/cb5b7549e3604100a605ca17c82808f5
客家電視臺,P2p://generationnexxxt.com:19806/eafabb6e7c30439b8ecd35ad40a46a96
臺視綜合臺,P2p://generationnexxxt.com:19806/6593a4d5000dedcb98fef0154abd184d
探索頻道,P2p://generationnexxxt.com:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅遊生活,P2p://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
動物星球,P2p://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
CN卡通頻道,P2p://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
MOMO親子臺,P2p://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
東森幼幼臺,P2p://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
緯來綜合臺,P2p://generationnexxxt.com:19806/d40310ae8bba42569d3d90b4cf7d9928
八大第一臺,P2p://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大綜合臺,P2p://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
三立臺灣臺,P2p://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都會臺,P2p://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
東森綜合臺,P2p://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
超視,P2p://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
中天綜合臺,P2p://generationnexxxt.com:19806/d6433dcd1a2a4aacb1c63a81ae8f11e6
中天娛樂臺,P2p://generationnexxxt.com:19806/6932151dd5a74b759a053f78a719fbf3
東森戲劇臺,P2p://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
八大戲劇臺,P2p://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
TVBS歡樂臺,P2p://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
緯來戲劇臺,P2p://generationnexxxt.com:19806/69036778f8fc40729301e9e88aeee556
高點綜合臺,P2p://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
BBCWorldNews,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
BloombergTV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS,P2p://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
壹電視新聞臺,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
年代新聞,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
東森新聞臺,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
中天新聞臺,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
民視新聞臺,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
三立新聞臺,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
TVBS新聞臺,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
東森財經新聞臺,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5
非凡新聞臺,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
MOMO綜合臺,P2p://generationnexxxt.com:19806/659391fc000353d298b54dbe4b486dab
東森電影臺,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
緯來電影臺,P2p://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龍祥電影,P2p://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
HBO,P2p://generationnexxxt.com:19806/37f11d742fee447ab15f07db28095bd6
東森洋片臺,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
AXN,P2p://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
好萊塢電影臺,P2p://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX,P2p://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
緯來育樂臺,P2p://generationnexxxt.com:19806/78b57c4d9e644fafafe01588c43b4787
緯來體育臺,P2p://generationnexxxt.com:19806/79090c69d43040148deaa21d5e26c32a
ELEVEN體育1臺,P2p://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
JET綜合臺,P2p://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
國興衛視,P2p://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
Z頻道,P2p://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
Animax,P2p://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
人間衛視,P2p://generationnexxxt.com:19806/6593ab070007d601991721de206b22e9
尼克兒童頻道,P2p://generationnexxxt.com:19806/879f28be19bc47df84ad3d5470be58d0
八大娛樂臺,P2p://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
三立iNEWS,P2p://generationnexxxt.com:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
龍華偶像,P2p://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
tvN,P2p://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
France24,P2p://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商業臺,P2p://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b
公視3臺,P2p://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
大愛2臺,P2p://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英語臺,P2p://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
靖洋卡通NiceBingo,P2p://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
靖天卡通臺,P2p://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
NickJr.,P2p://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
MezzoLive,P2p://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA古典樂,P2p://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
愛爾達體育1臺(備),P2p://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
愛爾達體育2臺,P2p://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACESportStars,P2p://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,P2p://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二臺,P2p://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯網球檯,P2p://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力網,P2p://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯無限臺,P2p://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯無限二臺,P2p://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯運動,P2p://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN體育2臺,P2p://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林體育臺,P2p://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯運動二臺,P2p://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
HBO強檔巨獻,P2p://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原創巨獻,P2p://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBCEarth,P2p://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
DiscoveryAsia,P2p://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科學頻道,P2p://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,P2p://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,P2p://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
歷史頻道,P2p://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案偵緝頻道,P2p://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
BBCLifestyle,P2p://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,P2p://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天國際臺,P2p://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
HGTV居家樂活頻道,P2p://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
LoveNature,P2p://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
美食星球,P2p://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
亞洲美食頻道,P2p://generationnexxxt.com:19806/5b787bd078c84a3caa09c3665c66dc50
亞洲旅遊臺,P2p://generationnexxxt.com:19806/259c24cb79ce4b5db1fb1e1b894c517e
EYETV旅遊臺,P2p://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
好訊息2臺,P2p://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
三立綜合臺,P2p://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
靖天資訊臺,P2p://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天綜合臺,P2p://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖天育樂臺,P2p://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
中視經典臺,P2p://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中視菁采臺,P2p://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采臺,P2p://generationnexxxt.com:19806/2089afbec2474359add275658522922f
壹電視綜合,P2p://generationnexxxt.com:19806/617d6cf150574cb485ee07aea57262fd
緯來精采,P2p://generationnexxxt.com:19806/1db14fe8aad841b4b28eca2b136e7206
ETtoday綜合臺,P2p://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
民視第一臺,P2p://generationnexxxt.com:19806/b97979cec8d74feebc370f3470cc06c6
民視臺灣臺,P2p://generationnexxxt.com:19806/192bd12842624eb39e2f6b86eeacdca8
NiceTV靖天歡樂臺,P2p://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
八大優頻道,P2p://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
三立戲劇臺,P2p://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
龍華戲劇,P2p://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
靖天戲劇臺,P2p://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戲劇臺,P2p://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
靖天日本臺,P2p://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
i-Fun動漫臺,P2p://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
韓國娛樂臺,P2p://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
達文西頻道,P2p://generationnexxxt.com:19806/65939a080006919098d4bd6914a733d2
ROCKExtreme,P2p://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
中視新聞臺,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
寰宇新聞臺,P2p://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
華視新聞,P2p://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
NHK新聞資訊臺,P2p://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
美亞電影臺HD,P2p://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
龍華電影,P2p://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
Smart知識臺,P2p://generationnexxxt.com:19806/65939c760002de7398de3a2e3f1b051b
靖天映畫,P2p://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天電影臺,P2p://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNERTV,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
公視臺語臺,P2p://generationnexxxt.com:19806/6593a0f40009baf898efc82314242462
AMC最愛電影,P2p://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBOFamily,P2p://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
CatchPlay電影臺,P2p://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,P2p://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹電視電影臺,P2p://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
采昌影劇臺,P2p://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
佛衛慈悲臺,P2p://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
TechStorm,P2p://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EYETV戲劇臺,P2p://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
臺視新聞臺,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
寰宇新聞臺灣臺,P2p://generationnexxxt.com:19806/ca27b65855704124be186aa0e5127c24
臺視財經臺,P2p://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
緯來日本,P2p://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
愛爾達影劇臺,P2p://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
民視(備),P2p://generationnexxxt.com:19806/8d864649cfc54b518b3d137d67583155
三立臺灣臺(備),P2p://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷數位電影臺,P2p://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
愛爾達體育1臺,P2p://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
愛爾達體育3臺,P2p://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
臺視(備),P2p://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
愛爾達體育4臺,P2p://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
中視(備),P2p://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
華視(備),P2p://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
東森新聞臺(備),P2p://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
鏡新聞,P2p://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b
MTV,P2p://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
東森購物1臺,P2p://generationnexxxt.com:19806/eccc79da1c0a4b54b49a71277e1534a0
東森購物2臺,P2p://generationnexxxt.com:19806/71a90a7da65142e795b97def2400e1fb
安博中國大陸,#genre#
CCTV1,P2p://generationnexxxt.com:19806/f1e3bc8a344e49dab603272c8fd2641e
CCTV2,P2p://generationnexxxt.com:19806/ce08ee69cea5402c99bf285704eac3e5
CCTV3,P2p://generationnexxxt.com:19806/784f6703531044be9cee14b793948d30
CCTV4,P2p://generationnexxxt.com:19806/50c3e18e04bf478db59251455cf3d309
CCTV5,P2p://generationnexxxt.com:19806/7d00bdeddb6c422796e62ae9e8b9398d
CCTV5 ,P2p://generationnexxxt.com:19806/65a531aa00057c26dd8d1ccf196a034e
CCTV6,P2p://generationnexxxt.com:19806/3ec70c48b2024e4f9210169aec2914c7
CCTV7,P2p://generationnexxxt.com:19806/e70ef03e57794075962ec3960df5b167
CCTV8,P2p://generationnexxxt.com:19806/65a52e1d00012b4cdd7f3cee366e723b
CCTV9,P2p://generationnexxxt.com:19806/65a52e1d0007b3b6dd7f3e945c727248
CCTV10,P2p://generationnexxxt.com:19806/65a52e1d000c0c0bdd7f3fad13ad7f10
CCTV11,P2p://generationnexxxt.com:19806/65a52e1e0002f04bdd7f414333117e01
CCTV12,P2p://generationnexxxt.com:19806/65a52e1e0008b4e1dd7f42ba38ef4a02
CCTV13,P2p://generationnexxxt.com:19806/65a52dc0000d93bbdd7dd4d235813afb
CCTV14,P2p://generationnexxxt.com:19806/65a52dc1000332e5dd7dd60b29277892
CCTV15,P2p://generationnexxxt.com:19806/65a52dc10008dffbdd7dd78215274e95
北京衛視,P2p://generationnexxxt.com:19806/8d7d0547db754c32bca6011693893b40
天津衛視,P2p://generationnexxxt.com:19806/0d7fa1ec8c4348e29bc3f09a38ae3691
河北衛視,P2p://generationnexxxt.com:19806/f0390f4cc1fa4b9991338bc6426deb17
黑龍江衛視,P2p://generationnexxxt.com:19806/2f690600a9454710b15b0e90853268c3
遼寧衛視,P2p://generationnexxxt.com:19806/4b1903b35f804f1180a4b346efbabfc9
東方衛視,P2p://generationnexxxt.com:19806/10521db17e054dbeba85448ac091ae64
江蘇衛視,P2p://generationnexxxt.com:19806/13f3f27751184d95902e5c588264551e
浙江衛視,P2p://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a
江西衛視,P2p://generationnexxxt.com:19806/d3548b106a7d45b4972427c3a75135ab
山東衛視,P2p://generationnexxxt.com:19806/be77ccef4df042ab909e0a2586844431
東南衛視,P2p://generationnexxxt.com:19806/00aae4669ca24ddabf43997323ceef8e
湖北衛視,P2p://generationnexxxt.com:19806/7553b94400ac4d85b752579acb37c0ce
湖南衛視,P2p://generationnexxxt.com:19806/45dc7947c5574ebfb0e68e5d0a537ed0
深圳衛視,P2p://generationnexxxt.com:19806/b8c8ef10f65649c9a43388d771203f61
廣東衛視,P2p://generationnexxxt.com:19806/cf7073fbb4c5490a86aca002247700f9
廣西衛視,P2p://generationnexxxt.com:19806/eb435193f43d4c8ca09c9ce477d4d7b9
重慶衛視,P2p://generationnexxxt.com:19806/c173700eaecc412695b37ac062b6abac
雲南衛視,P2p://generationnexxxt.com:19806/9203ba029385410793e3f2b7bffb3335
星空衛視,P2p://generationnexxxt.com:19806/0b87528420394614b1016123ff4fda4c
大灣區衛視,P2p://generationnexxxt.com:19806/587bc565d5a4413987fdce380a48a332
珠江臺,P2p://generationnexxxt.com:19806/a050c8e736174de681b13b8ebd2ce3c4
快樂垂釣,P2p://generationnexxxt.com:19806/65a4f19a000ece67dc92e0b05e060435
魅力足球,P2p://generationnexxxt.com:19806/ca7a1a18635e453a9a77e5fd5d425e89
五星體育,P2p://generationnexxxt.com:19806/d75057c993f84e7c86f94e8f1e56ad24
廣東體育,P2p://generationnexxxt.com:19806/bb744a1252da46a6a2ae5546f4da7c72
CCTV16,P2p://generationnexxxt.com:19806/65a614e0000be91ae104b1833fc057ba
私人影院,P2p://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
CCTV17,P2p://generationnexxxt.com:19806/65a614e00004fec6e104afbe58b32445
Channel[V],P2p://generationnexxxt.com:19806/65938874000d6c7c9890150e746d4c5b
CHC動作電影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
廣東影視,P2p://generationnexxxt.com:19806/f2dbc62d3b0b4af3ac2420174eadf202
CHC高清電影,P2p://generationnexxxt.com:19806/02385419696a411db959037c2190cf11
CHC家庭影院,P2p://generationnexxxt.com:19806/28fb3856055c452db8f17441c99f21cf
安博港澳,#genre#
港臺電視31,P2p://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港臺電視32,P2p://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
HOYTV,P2p://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
翡翠臺(備),P2p://147.135.39.171:9906/65a4e8350007683646f034780a032936
J2,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
無線新聞臺(備),P2p://147.135.39.171:9906/65a4e8350004c8be46f033cc61584df6
無線新聞臺,P2p://147.135.39.171:9906/659ad8a20009ddcb1fa351025e007328
無線財經體育資訊臺,P2p://generationnexxxt.com:19806/8bcc654c89f74ebdb4e82062ef5f998c
ViuTVsix,P2p://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
鳳凰中文臺,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
鳳凰資訊臺,P2p://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
鳳凰香港臺,P2p://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
TVB星河(粵),P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
澳門-MACAU,P2p://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳門蓮花,P2p://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
now新聞臺,P2p://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
HKC18,P2p://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
戲曲臺,P2p://generationnexxxt.com:19806/4c3b3c3a6c8849c3aa0fc9938859e134
TVB娛樂新聞臺,P2p://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
翡翠臺,P2p://147.135.39.171:9906/659ad8a2000d34621fa351dc7e476ef7
千禧經典臺,P2p://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
Thrill,P2p://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
明珠臺,P2p://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
18臺,P2p://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
now財經臺,P2p://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
美亞電影臺(粵語),P2p://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
HandsUp,P2p://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
粵語片臺,P2p://generationnexxxt.com:19806/3a44c9c92439443494b8ecff6fdb2336
亞洲劇臺,P2p://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
功夫臺,P2p://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742
HOY資訊臺,P2p://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
黃金翡翠臺,P2p://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
安博新聞p2p,#genre#
無線新聞臺(備),P2p://147.135.39.171:9906/65a4e8350004c8be46f033cc61584df6
無線新聞臺,P2p://147.135.39.171:9906/659ad8a20009ddcb1fa351025e007328
無線財經體育資訊臺,P2p://generationnexxxt.com:19806/8bcc654c89f74ebdb4e82062ef5f998c
CGTN,P2p://generationnexxxt.com:19806/a478d869f49148b09b5ad2ddfa73e36b
BBCWorldNews,P2p://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
CNBC,P2p://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
BloombergTV,P2p://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
CNA,P2p://generationnexxxt.com:19806/52b67f21b37b4764a87c33dd46844fdb
壹電視新聞臺,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
年代新聞,P2p://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
now新聞臺,P2p://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
東森新聞臺,P2p://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
中天新聞臺,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
民視新聞臺,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
三立新聞臺,P2p://generationnexxxt.com:19806/9388262af2604cc798800736d070d39e
TVBS新聞臺,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
東森財經新聞臺,P2p://generationnexxxt.com:19806/6596322e000d4091a2f7138e424b32c5
非凡新聞臺,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
TNN16,P2p://generationnexxxt.com:19806/5fa63eddc30543879c96b0a0a08ea60d
JKN18,P2p://generationnexxxt.com:19806/5fa4254f665e421688ac293bd1dd1d59
